player_name,final_elo,role
Azeez Al-Shaair,602.3810317099837,Rusher
Rodney Hudson,1024.9669620755512,Blocker
Dee Ford,748.0098756342754,Rusher
Kentavius Street,825.5418022868323,Rusher
Arden Key,846.3168997050855,Rusher
J.J. Watt,867.767035173554,Rusher
Chandler Jones,797.7557416718873,Rusher
Laken Tomlinson,1132.6014859670556,Blocker
Daniel Brunskill,1118.7243095090716,Blocker
Mike Mcglinchey,979.5282681512925,Blocker
Jordan Hicks,633.8215002319544,Rusher
Alex Mack,992.9752960182407,Blocker
Marcell Harris,570.9576607349916,Rusher
D.J. Jones,858.1875320566694,Rusher
Markus Golden,812.4662585013108,Rusher
Corey Peters,999.9655765649496,Rusher
Isaiah Simmons,626.9515832551169,Rusher
Zaven Collins,674.5594994742362,Rusher
Dennis Gardeck,813.3941002922738,Rusher
Rashard Lawrence,771.1894108440595,Rusher
Leki Fotu,830.6074468122799,Rusher
Maurice Hurst,873.6833102809557,Rusher
Devon Kennard,777.494080615741,Rusher
Tanner Vallejo,659.4021607672759,Rusher
Sean Harlow,1071.7857027647306,Blocker
Shaq Thompson,608.2617125632463,Rusher
Mike Onwenu,1038.8882184454737,Blocker
Jermaine Carter Jr.,635.1011388760691,Rusher
Haason Reddick,767.8858120107229,Rusher
Isaiah Wynn,947.0255466275204,Blocker
Brian Burns,868.6340063429743,Rusher
Shaq Mason,970.1687356163791,Blocker
Bravvion Roy,989.0641980210048,Rusher
Daquan Jones,896.1225154540804,Rusher
Morgan Fox,821.1254876934764,Rusher
Taylor Moton,1088.9193930733636,Blocker
Dennis Daley,1026.7880007119127,Blocker
Michael Jordan,1071.0603761985485,Blocker
Trent Scott,1027.0525181042074,Blocker
Sam Tecklenburg,1116.7564064436906,Blocker
Cameron Erving,1032.868555211131,Blocker
Derrick Brown,831.1221553087499,Rusher
Frankie Luvu,797.1994886418379,Rusher
Yetur Gross-Matos,904.7925894189977,Rusher
Andrew Wylie,1101.5760599228279,Blocker
Trey Smith,962.1844062652102,Blocker
Orlando Brown,1033.9958062699748,Blocker
Joe Thuney,1071.0221902110802,Blocker
Creed Humphrey,1028.4199499743315,Blocker
Chris Jones,862.7611949305302,Rusher
Ben Niemann,598.205818198912,Rusher
Frank Clark,898.4214542743316,Rusher
Nick Bolton,671.8267845833675,Rusher
Willie Gay,662.5643708456919,Rusher
Derrick Nnadi,866.922284589682,Rusher
Alex Okafor,912.8626943357557,Rusher
Mike Danna,882.1588516712117,Rusher
Melvin Ingram,867.9132034426659,Rusher
Jarran Reed,789.1095015792599,Rusher
Tershawn Wharton,799.1439166106289,Rusher
Nick Allegretti,938.0039327768569,Blocker
Damion Square,763.7115939345742,Rusher
Anthony Hitchens,652.7534871334087,Rusher
Krys Barnes,509.0029295999879,Rusher
Damien Lewis,1002.64859239093,Blocker
Duane Brown,984.2357275059568,Blocker
Gabe Jackson,1103.33439058671,Blocker
Dean Lowry,869.1782175899001,Rusher
Ethan Pocic,1033.3759413604355,Blocker
De'Vondre Campbell,456.1442823095322,Rusher
Brandon Shell,933.7796123957794,Blocker
Jonathan Garvin,782.4773539447137,Rusher
Kenny Clark,830.9537644705568,Rusher
Preston Smith,858.4997944337905,Rusher
Jamarco Jones,1009.0624319108631,Blocker
Jordyn Brooks,466.47612265104857,Rusher
Elgton Jenkins,1020.1255456319024,Blocker
Alton Robinson,764.2857719139738,Rusher
Royce Newman,1155.3737504644087,Blocker
Rasheem Green,807.4457701503991,Rusher
Lucas Patrick,1088.5769687571378,Blocker
Jon Runyan,1123.711643967132,Blocker
Kerry Hyder Jr.,887.9559128998145,Rusher
Carlos Dunlap,797.3209203053444,Rusher
Billy Turner,1032.9423838303217,Blocker
Bobby Wagner,512.696366597619,Rusher
Benson Mayowa,783.6687956848888,Rusher
Al Woods,895.6099819369101,Rusher
L.J. Collier,1034.1561427860063,Rusher
Oren Burks,680.3025379219943,Rusher
Tyler Lancaster,889.9956990930986,Rusher
Bryan Mone,874.7896766152712,Rusher
Darrell Taylor,841.1266618725854,Rusher
Poona Ford,914.8547086890937,Rusher
Rashan Gary,859.8979852627552,Rusher
T.J. Slaton,899.7362573508944,Rusher
Tommy Kraemer,1062.4288628033414,Blocker
Penei Sewell,1037.6842618196542,Blocker
Evan Brown,1028.183331410256,Blocker
Taylor Decker,972.9430759663164,Blocker
Alex Anzalone,535.242268680604,Rusher
Larry Borom,1075.7818284966306,Blocker
Charles Harris,891.6405148916413,Rusher
Nick Williams,789.6161088735635,Rusher
Levi Onwuzurike,747.5794839586623,Rusher
John Penisini,842.6511241391681,Rusher
Jalen Reeves-Maybin,697.3331420719898,Rusher
Michael Brockers,842.0082277201816,Rusher
Austin Bryant,897.8415894230574,Rusher
Jonah Jackson,955.0192084267205,Blocker
Margus Hunt,797.7491484109307,Rusher
Julian Okwara,900.2070658724568,Rusher
Christian Jones,706.3467250122924,Rusher
Alim Mcneill,967.6761123714102,Rusher
Derrick Barnes,625.4036896505638,Rusher
Caleb Johnson,742.5801918820738,Rusher
Cassius Marsh Sr.,875.276580303392,Rusher
Tristan Wirfs,1079.7693132489483,Blocker
Joe Tryon-Shoyinka,780.6443516552325,Rusher
Ryan Jensen,1095.1607661614737,Blocker
Ali Marpet,1009.5666849043888,Blocker
Donovan Smith,1079.5146489942304,Blocker
Alex Cappa,1028.3328338210235,Blocker
Trent Harris,795.0202182646168,Rusher
Lavonte David,556.6201509678372,Rusher
Ndamukong Suh,638.7789162353756,Rusher
Matt Skura,1052.84703903942,Blocker
Jason Pierre-Paul,696.5310596179113,Rusher
William Gholston,775.2356642626781,Rusher
Devin White,654.0097784372239,Rusher
Shaquil Barrett,685.1858103827774,Rusher
Elerson Smith,814.5460971609438,Rusher
Robert Hainsey,1130.7242909611666,Blocker
Aaron Stinnie,1154.3081766510977,Blocker
Steve Mclendon,724.2717821320216,Rusher
Rakeem Nunez-Roches,763.4398046626548,Rusher
Anthony Nelson,794.086727670835,Rusher
Colby Gossett,882.963887159286,Blocker
Vincent Taylor,881.9730153010623,Rusher
Fred Johnson,1063.8322587021512,Blocker
DeAngelo Malone,728.287086091493,Rusher
Drew Dalman,1124.843370429391,Blocker
Vita Vea,769.8497178133596,Rusher
Patrick O'Connor,787.8859016872464,Rusher
Nathan Landman,742.3138932529159,Rusher
Anthony Rush,841.650752435727,Rusher
Darious Williams,376.98384643877415,Rusher
Ben Bartch,1158.7680755292104,Blocker
Ogbonnia Okoronkwo,789.1789294259768,Rusher
Cam Robinson,1062.2089460782906,Blocker
Andrew Norwell,1128.3802959211448,Blocker
Ernest Jones,582.5670013663386,Rusher
Brandon Linder,1078.6286721769268,Blocker
Josh Allen,939.8666883684393,Rusher
Andrew Whitworth,990.0059913125882,Blocker
Coleman Shelton,1090.251474117198,Blocker
Roy Robertson-Harris,884.1600592233874,Rusher
David Edwards,1015.3544259281871,Blocker
Taven Bryan,901.0793191739448,Rusher
Austin Corbett,1080.266798233968,Blocker
Myles Jack,601.4233713924953,Rusher
Rob Havenstein,1086.7676391010875,Blocker
Damien Wilson,537.8397734056464,Rusher
Malcom Brown,866.5449481117952,Rusher
Greg Gaines,776.7131605702406,Rusher
Jawaan Taylor,1008.2414684030452,Blocker
Leonard Floyd,763.4451257163853,Rusher
Jay Tufele,774.95310922649,Rusher
Lerentee Mccray,722.4233164102269,Rusher
Von Miller,771.2755940955078,Rusher
Aaron Donald,895.2272930487799,Rusher
Shaquille Quarterman,645.6207703728077,Rusher
Dawuane Smoot,849.9091302783063,Rusher
Tyler Shatley,1098.956560097493,Blocker
A'Shawn Robinson,966.3660957530981,Rusher
Marquise Copeland,866.660687003293,Rusher
Jihad Ward,829.7347821875467,Rusher
Adam Gotsis,837.330384992992,Rusher
Troy Reeder,684.9464375983528,Rusher
Chapelle Russell,782.1647669504681,Rusher
Joe Noteboom,1035.8391982717615,Blocker
K'Lavon Chaisson,898.4134808291682,Rusher
Bobby Evans,1037.3675211446075,Blocker
Will Richardson Jr.,1123.8832537848068,Blocker
Michael Hoecht,824.3729706697974,Rusher
Divine Deablo,581.003731923033,Rusher
Keith Ismael,1059.975046790002,Blocker
Brandon Scherff,1133.2377596923445,Blocker
Cornelius Lucas,1042.9640902170042,Blocker
Charles Leno Jr.,981.2513150099677,Blocker
Ereck Flowers Sr.,964.4430591954996,Blocker
Daron Payne,858.8743801934936,Rusher
Jamin Davis,596.3751117531231,Rusher
Casey Toohill,768.3905832910317,Rusher
James Smith-Williams,791.1427934761401,Rusher
Matt Ioannidis,868.6164577454018,Rusher
Cole Holcomb,553.5464875031668,Rusher
Daniel Wise,808.7922943040188,Rusher
Tim Settle,944.270783572172,Rusher
Jonathan Allen,917.720192464453,Rusher
Bunmi Rotimi,843.6820651517145,Rusher
Shaka Toney,788.2511583277096,Rusher
Malcolm Koonce,752.1584468257082,Rusher
Khaleke Hudson,726.7087816871666,Rusher
Tom Compton,1017.0694784995228,Blocker
Demetrius Flannigan-Fowles,603.0240491621157,Rusher
Jake Curhan,1004.3160815305929,Blocker
Stone Forsythe,1092.8079831620366,Blocker
Charles Omenihu,967.4598809251278,Rusher
Kevin Givens,981.5296434291893,Rusher
Kyle Fuller,1010.3665290146157,Blocker
Jordan Willis,854.2746975558218,Rusher
Stephen Weatherly,876.876912163994,Rusher
Dre'Mont Jones,899.3147660066358,Rusher
Dalton Risner,1140.2940668384865,Blocker
Garett Bolles,1016.6899123402784,Blocker
Quinn Meinerz,1021.7335344838682,Blocker
Bobby Massie,936.9863686696746,Blocker
Lloyd Cushenberry III,1064.522228371016,Blocker
Bradley Chubb,905.118423810907,Rusher
Kenny Young,611.3783190572865,Rusher
Baron Browning,593.6502646108235,Rusher
Mctelvin Agim,770.4635927678272,Rusher
Jonathon Cooper,879.8074599037764,Rusher
Shelby Harris,917.7335028163961,Rusher
Malik Reed,769.7849523002654,Rusher
Deshawn Williams,937.5646228497146,Rusher
Shamar Stephen,986.3807551080312,Rusher
Dion Dawkins,976.2760564458347,Blocker
Mitch Morse,1051.0809457090188,Blocker
Ike Boettger,1057.8076288401267,Blocker
Daryl Williams,1014.3611412138874,Blocker
Spencer Brown,987.5838425543445,Blocker
Cody Ford,1031.2429869160105,Blocker
Ed Oliver,853.5605802755395,Rusher
Greg Rousseau,821.4594440580394,Rusher
Trent Brown,1011.608248652074,Blocker
Tremaine Edmunds,591.2161139171478,Rusher
Jerry Hughes,909.4027988567701,Rusher
Mario Addison,835.755478750908,Rusher
Daniel Ekuale,805.6930677371039,Rusher
Cameron Heyward,829.1682208616288,Rusher
Mason Cole,1053.0333072299923,Blocker
Chris Wormley,838.5735380179702,Rusher
Brian O'Neill,984.5796859086802,Blocker
Joe Schobert,582.842761078751,Rusher
Garrett Bradbury,1047.5419582850725,Blocker
Devin Bush,676.4591946516547,Rusher
Ezra Cleveland,1066.6559266255415,Blocker
Olisaemeka Udoh,1118.3518660244742,Blocker
Montravius Adams,816.4572263024149,Rusher
Taco Charlton,832.7198029233991,Rusher
Alex Highsmith,824.7398334770908,Rusher
D.J. Wonnum,829.3251765359302,Rusher
Kendrick Green,1065.735113468343,Blocker
Anthony Barr,602.6024247170263,Rusher
Dan Moore Jr.,1026.2159035108598,Blocker
Dalvin Tomlinson,955.5098138793622,Rusher
John Leglue,1112.0881580419723,Blocker
Chukwuma Okorafor,968.288893403183,Blocker
Marcus Allen,737.7836913445426,Rusher
Derrek Tuszka,718.3356801760848,Rusher
Isaiahh Loudermilk,783.9764663696726,Rusher
Trai Turner,1077.4653527611042,Blocker
Eric Kendricks,582.3257883111618,Rusher
Michael Pierce,858.0815342118021,Rusher
Kenny Willekes,883.076701758284,Rusher
T.J. Watt,812.2241953317999,Rusher
Henry Mondeaux,810.4236137138805,Rusher
Sheldon Richardson,927.6361783668057,Rusher
Patrick Jones II,858.2162759093065,Rusher
Armon Watts,862.5993316411436,Rusher
Blake Brandel,1051.1033643232256,Blocker
James Lynch,875.5471773413086,Rusher
Rashaad Coward,1106.225286269062,Blocker
Ronald Blair,834.7092714883346,Rusher
Jesse Davis,961.2040143360492,Blocker
Austin Jackson,1085.840441303606,Blocker
Kyle Phillips,858.6908908104447,Rusher
Liam Eichenberg,997.8976474200375,Blocker
Robert Hunt,1044.1758525835273,Blocker
C.J. Mosley,518.5574754398708,Rusher
Adam Butler,735.310090643348,Rusher
Laurent Duvernay-Tardif,986.7339702860978,Blocker
Emmanuel Ogbah,912.8168598463848,Rusher
Alijah Vera-Tucker,1178.269024053914,Blocker
Andrew Van Ginkel,751.1413007956223,Rusher
Conor Mcdermott,950.4444220356365,Blocker
Connor Mcgovern,964.5868866576583,Blocker
Morgan Moses,959.4280003362782,Blocker
John Franklin-Myers,823.7858404033559,Rusher
Quinnen Williams,850.9352725306127,Rusher
Michael Deiter,1102.4370924870639,Blocker
Christian Wilkins,913.9344115154515,Rusher
Elandon Roberts,616.0153267871667,Rusher
Jaelan Phillips,772.4945043393985,Rusher
Quincy Williams,586.9157297374418,Rusher
Robert Jones,924.2335286986291,Blocker
Jonathan Marshall,767.9666179361917,Rusher
Nathan Shepherd,973.3577248674972,Rusher
Sheldon Rankins,810.7935175223945,Rusher
Bryce Huff,822.9530109763862,Rusher
Jarrad Davis,660.1830575855915,Rusher
Duke Riley,645.2979067476541,Rusher
Jerome Baker,590.7986790015699,Rusher
Zach Sieler,811.161496783155,Rusher
Raekwon Davis,1015.7972172329044,Rusher
Bruce Irvin,877.9566874420514,Rusher
Akiem Hicks,886.8554052183055,Rusher
Christian Darrisaw,921.5836061580563,Blocker
Nick Vigil,560.6242516035531,Rusher
Teven Jenkins,1062.3602470937678,Blocker
Tashawn Bower,776.7977483912272,Rusher
Ledarius Mack,752.9789324340696,Rusher
Javon Hargrave,908.4928009821164,Rusher
Saahdiq Charles,1020.226910756293,Blocker
Milton Williams,908.3816381450135,Rusher
Sam Cosmi,1069.912095394295,Blocker
Alex Singleton,532.2993685111581,Rusher
Hassan Ridgeway,796.0669481069281,Rusher
T.J. Edwards,558.3478186113178,Rusher
Iosua Opeta,1118.1129097053895,Blocker
Jordan Mailata,1055.5171705421778,Blocker
Jason Kelce,973.4753756637012,Blocker
Nate Herbig,1037.3386624309574,Blocker
Lane Johnson,1045.9436482715457,Blocker
Montez Sweat,762.1644195168349,Rusher
Tarron Jackson,1017.3987957307841,Rusher
Josh Sweat,863.1225770616769,Rusher
Genard Avery,678.2089977341693,Rusher
David Steinmetz,1102.2560126878823,Blocker
Derek Barnett,748.5512053013579,Rusher
Fletcher Cox,883.506123377041,Rusher
Ryan Kerrigan,842.4582445663831,Rusher
Korey Cunningham,985.0165909048555,Blocker
Wes Martin,1070.2304599141685,Blocker
Cameron Malveaux,853.5554186147448,Rusher
Landon Dickerson,1009.4018994884319,Blocker
Jaylon Smith,653.6950707119333,Rusher
Matt Peart,927.306748467941,Blocker
Davon Hamilton,903.94175921308,Rusher
Greg Van Roten,1096.4956517642831,Blocker
Isaiah Williams,1107.8495708116632,Blocker
George Fant,924.7188128494414,Blocker
Freedom Akinmoladun,870.2027237556036,Rusher
Shaq Lawson,792.6589279233659,Rusher
Tim Ward,818.2908030929494,Rusher
Kc Mcdermott,1010.1394757012519,Blocker
Halapoulivaati Vaitai,1139.8225832015128,Blocker
Jessie Lemonier,809.2237493075077,Rusher
Rashod Berry,893.1556701319149,Rusher
James Vaughters,857.2805500047551,Rusher
Anthony Pittman,779.2142742391661,Rusher
Mike Pennel,932.5369431171108,Rusher
Will Holden,1006.0381712811574,Blocker
Uchenna Nwosu,806.3263401365814,Rusher
Jimmy Morrissey,1071.823957164926,Blocker
Jerry Tillery,789.5059494336117,Rusher
Cole Toner,1075.1723897439904,Blocker
Kyzir White,539.849682524745,Rusher
Linval Joseph,950.0721237332965,Rusher
Scott Quessenberry,1028.4176911092352,Blocker
Michael Dwumfour,853.9322041702599,Rusher
Rashawn Slater,1021.1922527326635,Blocker
Neville Hewitt,588.770524595774,Rusher
Storm Norton,966.7521147565675,Blocker
Demone Harris,791.1719043970104,Rusher
Michael Schofield III,1019.6212489882722,Blocker
Ross Blacklock,959.2269583702802,Rusher
Matt Feiler,980.984675973405,Blocker
Chris Smith,941.0578821548072,Rusher
Garret Wallow,694.3864983987161,Rusher
Breiden Fehoko,833.312387591943,Rusher
Amen Ogbongbemiga,709.1295874471906,Rusher
Xavier Williams,923.2401505155655,Rusher
Kenneth Murray Jr.,543.6117784352399,Rusher
Christian Covington,819.6930554088722,Rusher
Emeke Egbule,780.1013953646361,Rusher
Drue Tranquill,588.1136168101959,Rusher
Nick Niemann,725.5419223551078,Rusher
Ron'Dell Carter,764.144467826348,Rusher
Andrew Brown,758.756470604304,Rusher
Robert Nkemdiche,826.5153199234651,Rusher
Sam Kamara,756.085626923042,Rusher
Myles Adams,791.2177831966546,Rusher
Robert Spillane,605.9628233777754,Rusher
Ulysees Gilbert III,669.7174994335612,Rusher
John Simon,817.636147060021,Rusher
J.C. Hassenauer,1077.4316974940707,Blocker
Joe Haeg,953.1023293783222,Blocker
Dorian O'Daniel,788.2006373504556,Rusher
Carlos Davis,830.0915321006561,Rusher
Will Bradley-King,712.2863255101317,Rusher
Jon Toth,1107.070100115247,Blocker
David Mayo,705.0760042393746,Rusher
Dayo Odeyingbo,897.2516029489743,Rusher
Kemoko Turay,809.136601960639,Rusher
Braden Smith,1020.2829452850356,Blocker
Ryan Kelly,936.5889680176283,Blocker
Matt Pryor,1040.587909294148,Blocker
Quenton Nelson,959.47730163552,Blocker
Mark Glowinski,1059.946205824567,Blocker
Bobby Okereke,486.28779982225626,Rusher
Deforest Buckner,853.5556472822581,Rusher
Isaac Rochell,810.0967589632199,Rusher
Kwity Paye,872.1291385889945,Rusher
Taylor Stallworth,880.8026118538997,Rusher
E.J. Speed,680.6940999401892,Rusher
Al-Quadin Muhammad,943.1840351966376,Rusher
Chris Williams,869.9852320976324,Rusher
Darius Leonard,587.2875689595925,Rusher
Grover Stewart,887.1444946833624,Rusher
Lane Taylor,1055.7096709987234,Blocker
Justin Mccray,1092.8163642087234,Blocker
Aaron Patrick,940.0585228507291,Rusher
Trey Pipkins III,952.9165591708858,Blocker
Nate Hairston,620.5061931819179,Rusher
Cameron Fleming,1026.8440793952839,Blocker
Justin Jones,913.1172394923034,Rusher
Joey Bosa,887.3043789961041,Rusher
Netane Muti,969.8506239211956,Blocker
Otito Ogbonnia,807.157598252868,Rusher
Andre Mintze,826.3655306732275,Rusher
Jonas Griffith,589.3528285741149,Rusher
Micah Kiser,710.3137494094075,Rusher
Jonathan Harris,803.4290844861218,Rusher
Chris Rumph II,945.3402226088734,Rusher
Joe Gaziano,829.280386263296,Rusher
Corey Linsley,1020.7738744612014,Blocker
Marquiss Spencer,779.1594687971091,Rusher
Cesar Ruiz,1216.423589615484,Blocker
Calvin Throckmorton,1203.5652341026473,Blocker
Will Clapp,1053.277701478014,Blocker
Marquis Haynes Sr.,822.6451668218886,Rusher
Jordan Mills,1188.6365022610332,Blocker
Carl Granderson,881.2635322520432,Rusher
P.J. Williams,559.0447188320196,Rusher
Kwon Alexander,586.5974904897324,Rusher
John Miller,1041.342046246679,Blocker
Brady Christensen,1046.1615119903072,Blocker
Christian Ringo,884.2448794344265,Rusher
Pat Elflein,1109.3778522327807,Blocker
Demario Davis,617.1715976723534,Rusher
Shy Tuttle,796.4090639995344,Rusher
Marcus Davenport,889.7559012737595,Rusher
David Onyemata,808.8971914795195,Rusher
Cameron Jordan,836.7578493338845,Rusher
Albert Huggins,836.8691614998149,Rusher
Jalyn Holmes,737.2854968121526,Rusher
James Carpenter,1107.6521009618407,Blocker
Cody Barton,542.4859791687776,Rusher
Phil Haynes,1067.6608528796921,Blocker
Matt Nelson,962.5652159215017,Blocker
Bruce Hector,732.876756645166,Rusher
Parker Ehinger,1102.6222041812277,Blocker
Victor Dimukeje,815.2269691871948,Rusher
Tyron Smith,1010.436387423282,Blocker
Tyler Biadasz,1103.5323588480894,Blocker
La'El Collins,970.3809183178464,Blocker
Zack Martin,1049.451160898687,Blocker
DeMarcus Lawrence,684.8805239186784,Rusher
Neville Gallimore,866.2425467669696,Rusher
Leighton Vander Esch,559.4433403714022,Rusher
Randy Gregory,853.5041731186602,Rusher
Carlos Watkins,791.5106909173722,Rusher
Chauncey Golston,776.3075227824561,Rusher
Tarell Basham,801.3404670217757,Rusher
Trysten Hill,877.9470889393954,Rusher
Micah Parsons,744.5042879299668,Rusher
Osa Odighizuwa,784.1643778183598,Rusher
Dorance Armstrong,888.8349497757631,Rusher
Michael Dogbe,824.9505168822513,Rusher
Josh Mauro,787.3478413937138,Rusher
Dennis Kelly,942.1104102599762,Blocker
T.Y. Mcgill,787.0955189464679,Rusher
Yosh Nijman,1005.0158694740514,Blocker
Abdullah Anderson,794.0666978484502,Rusher
Tipa Galeai,840.6257367625318,Rusher
Blake Lynch,637.4455252569503,Rusher
Mike Purcell,915.8142470946055,Rusher
Jack Anderson,885.0269894714213,Blocker
Andre Dillard,1047.2707778460845,Blocker
Brett Toth,1058.9262103329863,Blocker
Keanu Neal,457.37585678080745,Rusher
Le'Raven Clark,1090.2393845409406,Blocker
Luke Gifford,752.3285555790103,Rusher
Kayode Awosika,1077.3161353160745,Blocker
Jacoby Stevens,747.8482330561845,Rusher
Terence Steele,1016.7866743026816,Blocker
Patrick Johnson,678.301506382588,Rusher
Raequan Williams,741.1703262195964,Rusher
Shaun Bradley,687.6293057840405,Rusher
Marvin Wilson,752.9530473743994,Rusher
Attauyo Nsekhe,1107.0795389331922,Blocker
Marlon Tuipulotu,767.673627775097,Rusher
Casey Tucker,1080.7317853363732,Blocker
Matt Farniok,1077.0950983754092,Blocker
A.J. Epenesa,816.1066395831085,Rusher
Ryan Bates,998.3493033162424,Blocker
Tommy Doyle,1028.2921792504026,Blocker
Folorunso Fatukasi,874.1591011581684,Rusher
Vernon Butler,817.2988007809647,Rusher
Star Lotulelei,924.8438908100431,Rusher
Matt Milano,579.9635002316962,Rusher
Chuma Edoga,1086.2220291083077,Blocker
Boogie Basham,803.4786650208703,Rusher
David Bakhtiari,1000.0266673879638,Blocker
Josh Myers,1034.2582645534278,Blocker
Ryan Mccollum,1131.3703965084417,Blocker
Walker Little,1177.8302185870355,Blocker
Zaire Franklin,702.6418899038943,Rusher
Eric Fisher,1070.6761430560405,Blocker
Kyler Fackrell,886.8538895751462,Rusher
Lester Cotton Sr.,1104.0249438167912,Blocker
Logan Wilson,447.50353934451795,Rusher
Mike Daniels,1010.3700212266459,Rusher
Khalid Kareem,841.1548932636301,Rusher
