player_name,role,mean_final_elo,sd_final_elo,q025,q50,q975
Alec Ogletree,Rusher,738.717342935282,0.48136872079784,737.728568273699,738.728548231559,739.642317457735
Alejandro Villanueva,Blocker,1168.68446415383,8.09218251060065,1152.39975463185,1168.74625066491,1184.1446584886
Alex Anzalone,Rusher,717.189536406451,0.727914906839718,715.734332135682,717.202377915133,718.571744634115
Alex Bars,Blocker,1113.76483980403,0.388343347663891,1113.05750007789,1113.75679369645,1114.53979253966
Alex Barshaba,Blocker,1125.38908843193,0.223536639328355,1124.95526499218,1125.38439178149,1125.84846696535
Alex Cappa,Blocker,1209.75583120445,1.67246321354042,1206.53958933632,1209.72697864684,1213.08802919479
Alex Highsmith,Rusher,745.411577042533,5.3949228560575,734.746701204877,745.469151581962,755.756731128264
Alex Leatherwood,Blocker,1114.9844619023,8.69083965931765,1097.46760708107,1115.1620507176,1131.55821151085
Alex Mack,Blocker,1149.44297450608,5.45979310012007,1138.87026936839,1149.53073288355,1160.03877819737
Alex Okafor,Rusher,707.855739729689,2.42253962923826,702.715929440249,707.997431287618,712.237517972474
Alex Singleton,Rusher,749.300860019883,0.538674735394169,748.212561200708,749.318212972259,750.312516066584
Alexander Johnson,Rusher,760.783804980629,1.28737957741188,758.355738633581,760.806054887456,763.117775489171
Ali Marpet,Blocker,1170.16661563028,4.22991886862651,1162.96653985807,1169.80720557129,1179.34774895259
Alijah Vera-Tucker,Blocker,1177.15935577331,4.36318080431593,1168.57645662283,1177.17087955917,1185.72004801744
Alim Mcneill,Rusher,796.154545157024,3.35662678995541,788.932946111843,796.384022041603,801.881577597097
Alton Robinson,Rusher,733.768330722376,2.83724776140603,728.10880044621,733.826722356476,739.110848256409
Amani Bledsoe,Rusher,737.681299054005,1.05384625138792,735.603456948685,737.707019164433,739.697670076738
Amen Ogbongbemiga,Rusher,767.716349750717,0.168685561279083,767.348836776547,767.72697293193,768.011374404896
Andre Dillard,Blocker,1149.29133990024,3.82248984736682,1142.65604580399,1149.00029719064,1157.42542724094
Andre James,Blocker,1124.36500870685,7.02604771626761,1110.28534566223,1124.52363468663,1137.61524804333
Andre Mintze,Rusher,725.345130429637,0.64922851440856,724.022533770603,725.36238952638,726.600812956308
Andre Smith,Blocker,1136.3758603496,0.656891017341076,1135.11868959257,1136.36881062385,1137.69344004764
Andrew Billings,Rusher,743.390530499041,1.14712565679996,741.115500688796,743.391655877129,745.635131499166
Andrew Brown,Rusher,749.069288072557,0.240616750432498,748.581234985646,749.071325386173,749.536299078136
Andrew Dowell,Rusher,747.704306910585,0.135236799327133,747.41525766294,747.713965889746,747.941574293467
Andrew Norwell,Blocker,1149.42031808333,5.68502114089683,1138.29933357502,1149.49725533658,1160.35298005406
Andrew Thomas,Blocker,1161.95646747804,3.91076369584164,1154.47996252388,1161.91803779774,1169.76616536932
Andrew Van Ginkel,Rusher,695.323253138514,2.3649530308219,690.374458733209,695.434198572341,699.6533546601
Andrew Whitworth,Blocker,1180.62886131834,5.79030414442647,1169.10032764479,1180.74120654625,1191.66588296392
Andrew Wylie,Blocker,1129.89220821434,5.78667726928505,1118.68171282749,1129.91071770946,1141.12607729288
Andrus Peat,Blocker,1119.29235159262,4.27592171880109,1111.58979269626,1119.10640189933,1128.02796257171
Angelo Blackson,Rusher,715.74318513535,2.41500504201208,710.937583070876,715.761652257248,720.445585520166
Anthony Barr,Rusher,717.357637171433,1.04458840980349,715.306091510635,717.36958675452,719.358167906833
Anthony Hitchens,Rusher,740.842506292822,0.624274130886751,739.598301172231,740.853786723858,742.026955987168
Anthony Levine Sr.,Rusher,747.914851454012,0.146397067468778,747.583225782516,747.935494681437,748.145915690284
Anthony Nelson,Rusher,737.936986682728,0.695656820304577,736.564539850725,737.93828998011,739.270382993401
Anthony Pittman,Rusher,743.073181653523,0.286105423687953,742.476808820517,743.086474727193,743.603658231245
Anthony Rush,Rusher,705.687046181383,1.37581793460781,702.927362217095,705.705033916589,708.302936344914
Anthony Walker Jr.,Rusher,749.937091974124,0.865103460215754,748.325889979045,749.926568497658,751.532438934869
Antwaun Woods,Rusher,729.983213676238,0.715289177468462,728.543765628028,730.000705270858,731.356086710273
Arden Key,Rusher,758.640342466048,3.08372055517246,752.23229648971,758.777213005393,764.330515290707
Arik Armstead,Rusher,768.250030423652,9.39630189415267,750.142454883271,768.22660239417,786.990098498684
Armon Watts,Rusher,756.379185810208,5.03384357750198,746.632467986681,756.389908956076,766.207030130159
Attauyo Nsekhe,Blocker,1127.36215737075,0.11227545988336,1127.15287420251,1127.35750838778,1127.59991231104
Austin Bryant,Rusher,759.870199831061,3.26141888350692,752.926259453324,760.033906218851,765.682426063906
Austin Calitro,Rusher,748.961184975925,0.105923259973646,748.715594883122,748.983498204221,749.120599145812
Austin Corbett,Blocker,1157.62306495371,6.58566932043617,1144.56236748819,1157.72240215104,1170.23514007278
Austin Faoliu,Rusher,743.413496804873,0.617323389629529,742.174159456026,743.429980197795,744.619413644288
Austin Jackson,Blocker,1140.11876682515,5.58300318698178,1128.94369397832,1140.18152773898,1150.75082340098
Austin Johnson,Rusher,734.15130944742,2.35469742662356,729.460746943237,734.146550371621,738.721382998953
Austin Reiter,Blocker,1112.72998326908,2.93818981642687,1107.55866601692,1112.54365237242,1118.9924681155
Austin Schlottmann,Blocker,1120.92357114993,0.658963541497321,1119.66558509125,1120.9214850088,1122.25883690215
Azeez Al-Shaair,Rusher,731.118145380188,0.649120502677349,729.839278091578,731.124580484231,732.384097594952
Azeez Ojulari,Rusher,728.450951710054,3.45682637554317,721.10992238322,728.612783801039,734.610868537786
Azur Kamara,Rusher,739.541978603856,0.502883520148209,738.521290263436,739.550283799964,740.485332686989
B.J. Finney,Blocker,1146.60402571284,1.37131054124119,1143.96967865065,1146.59379789812,1149.29966899466
B.J. Hill,Rusher,758.602663793379,7.72902034419559,743.576514747446,758.484547398563,774.004066326365
Baron Browning,Rusher,714.682664499324,0.607230619102361,713.482050732189,714.69113036067,715.859655800104
Ben Banogu,Rusher,728.744211416529,1.09740374904368,726.568913829712,728.752462311285,730.811932625819
Ben Bartch,Blocker,1127.89195711719,3.69140555048939,1120.81620093563,1127.82234608515,1135.25645993604
Ben Bredeson,Blocker,1133.34559152747,4.61049621828269,1125.40529977226,1133.03868672016,1143.20030700811
Ben Cleveland,Blocker,1180.25700086283,2.32024742463,1176.25314975173,1180.07150371241,1185.06855985835
Ben Jones,Blocker,1170.3407053728,4.17697152994442,1162.15859555441,1170.39146569274,1178.35598842478
Ben Niemann,Rusher,709.334900660925,1.07608944070638,707.204155185312,709.355611847049,711.414815214345
Ben Powers,Blocker,1147.83503358914,4.59515013948175,1138.87831931369,1147.82166909837,1156.77576820966
Benardrick Mckinney,Rusher,749.190011143081,0.254923449519234,748.673884883272,749.192965175389,749.678147273971
Benning Potoa'E,Rusher,748.797155336796,0.284801401379138,748.211368842272,748.801233713507,749.343515452924
Benson Mayowa,Rusher,707.753613455311,3.96660208449136,699.441142091371,707.998771463314,714.588324266778
Bilal Nichols,Rusher,729.084000288961,3.2853771639018,722.549741297057,729.048046210001,735.419205607437
Billy Price,Blocker,1136.82455318621,4.62369170668264,1127.84669911311,1136.87721166585,1145.8091649005
Billy Turner,Blocker,1151.19896396605,3.95230889631962,1143.63456863051,1151.18533047347,1159.10519513428
Blake Brandel,Blocker,1134.9529062122,0.551519581529671,1133.83739963255,1134.96356249482,1136.00413750367
Blake Cashman,Rusher,747.932727237761,0.136004283507174,747.633716145391,747.950087215293,748.154534277858
Blake Hance,Blocker,1108.67506454535,4.4437590296589,1100.22807447233,1108.5760657719,1117.62682447741
Blake Lynch,Rusher,763.335292045559,0.54362756855925,762.264396185123,763.353119281691,764.297320303747
Blake Martinez,Rusher,739.617882675064,0.34567701537692,738.904638322522,739.62922474292,740.264932024858
Bobby Brown III,Rusher,751.570999074045,0.641264328320761,750.267099306356,751.580370954431,752.778653592023
Bobby Evans,Blocker,1116.57874839949,2.38122628271715,1112.05554711175,1116.56267786278,1121.12625369865
Bobby Hart,Blocker,1123.79714311479,1.96037403378343,1120.0956277511,1123.81115923943,1127.48083085793
Bobby Massie,Blocker,1121.70665837991,5.26660421862101,1111.30735194241,1121.70753865562,1131.9563594137
Bobby Okereke,Rusher,721.162039025753,0.868369603224377,719.448527822395,721.170069108096,722.836557394152
Bobby Wagner,Rusher,739.412652401896,1.9819750606737,735.720038759412,739.411203523379,743.008861281174
Boogie Basham,Rusher,734.998621734385,3.89634611181658,727.549173731429,735.073157442183,742.336379617552
Braden Smith,Blocker,1160.52264686727,2.8776126232748,1155.26393429154,1160.37020593757,1166.56232979842
Bradlee Anae,Rusher,738.755349324102,0.772528348486276,737.150862602056,738.774377572494,740.215762065608
Bradley Bozeman,Blocker,1171.69702368246,3.69687747780635,1164.3239330263,1171.7648836273,1178.75878936455
Bradley Chubb,Rusher,734.150494176451,3.53745892609124,726.896980118315,734.341025699494,740.393812067002
Brady Christensen,Blocker,1069.10347828464,6.32936179188841,1057.92986590388,1068.584511139,1082.41524299525
Brandin Bryant,Rusher,751.186001094289,0.450048739708667,750.270226847196,751.201736693326,752.010009729584
Brandon Brooks,Blocker,1142.59766097848,0.69287404414422,1141.26575887525,1142.58979698554,1143.97522829923
Brandon Copeland,Rusher,737.729706620921,2.38602421100401,732.959823541226,737.732764208312,742.260149416014
Brandon Graham,Rusher,749.701189392843,1.19350429216266,747.310823875581,749.72036129097,752.0036141092
Brandon Linder,Blocker,1162.33143195509,1.71238576283922,1159.07869705004,1162.29462489544,1165.77780196292
Brandon Parker,Blocker,1127.75256850697,7.92396523773817,1111.88967925166,1127.86781784612,1142.82645574937
Brandon Scherff,Blocker,1157.20605826284,1.87524803260789,1153.70387070059,1157.17502806459,1161.00895025449
Brandon Shell,Blocker,1116.95050522083,4.7310759305071,1108.18800841056,1116.74328381009,1126.65078720105
Brandon Williams,Rusher,693.954768995837,1.51024189729422,690.978190935891,693.960492411952,696.876531989461
Bravvion Roy,Rusher,712.72008479888,1.59347419016115,709.579884503283,712.750958361526,715.751179181522
Braxton Hoyett,Rusher,753.442849043451,0.19633375482461,753.035519227582,753.451432814974,753.809923296441
Breiden Fehoko,Rusher,722.253853717566,1.1569019212341,719.956150989458,722.267573324063,724.500928312407
Brennan Scarlett,Rusher,746.815538605641,1.01105337518317,744.780150104509,746.847221308854,748.718641517179
Brent Urban,Rusher,734.963642688991,2.11216416688265,730.685199766692,734.992459678283,739.007252901219
Brett Toth,Blocker,1135.00864292024,0.443274558892457,1134.14240929575,1135.01127959356,1135.87376808431
Brian Allen,Blocker,1161.74254242442,4.19936519707159,1153.46721825857,1161.76892630945,1169.85779616915
Brian Burns,Rusher,709.380330950485,2.90327101513845,703.251081705495,709.55435267103,714.556602926829
Brian O'Neill,Blocker,1170.24964751683,6.04219613709035,1158.33907088171,1170.29879038636,1181.74558607289
Brian Winters,Blocker,1133.82406214631,0.363431268052078,1133.10179606488,1133.82810037944,1134.53372805082
Broderick Washington,Rusher,762.376814912473,3.09237694383816,755.775848258785,762.598336184392,767.707910952517
Bruce Hector,Rusher,742.326687536467,0.378206220506603,741.553214647224,742.33738522333,743.056299779359
Bruce Irvin,Rusher,730.561443313908,2.67661490101108,725.474633366514,730.606342872768,735.486706539242
Bryan Bulaga,Blocker,1134.21173356239,1.01185567090545,1132.20527343902,1134.21000806128,1136.17578442187
Bryan Mone,Rusher,777.297804111173,3.07711546596361,770.605359398178,777.516977494787,782.695620472133
Bryce Huff,Rusher,737.912616457497,3.28876210587172,731.069887140853,738.111058900578,743.804947666649
Bud Dupree,Rusher,727.655734246127,3.36795473508721,720.354112898517,727.900973926377,733.510341988446
Bunmi Rotimi,Rusher,726.425809512036,2.35267556075888,721.924632532247,726.438005284638,730.738202772969
C.J. Mosley,Rusher,709.376507350296,1.15683134079559,707.149421011811,709.380837138244,711.583325173271
Calais Campbell,Rusher,725.189248534697,3.73714965681803,718.067286664209,725.126783670831,732.503833840807
Caleb Benenoch,Blocker,1089.52879456035,1.24220549343193,1087.21016058516,1089.49467894794,1091.97938363412
Caleb Johnson,Rusher,748.889830473243,0.100850866821814,748.650822324688,748.903343648715,749.056549439924
Calvin Anderson,Blocker,1118.76254680167,4.12269695706956,1110.94382302264,1118.77621834069,1126.57998138274
Calvin Throckmorton,Blocker,1182.63009243088,2.60106370126724,1177.57509607136,1182.61857808474,1187.80404578012
Cam Brown,Rusher,751.256981589409,0.253899549717338,750.732751571481,751.267862306601,751.731651594158
Cam Robinson,Blocker,1143.18746265625,4.82645703911119,1133.75864159722,1143.23887360377,1152.57679523969
Cam Sample,Rusher,708.466046698488,1.6538384319034,705.144499907217,708.495658117033,711.644911601523
Cameron Erving,Blocker,1144.14124251252,3.1939474549226,1138.55592677882,1143.92017370606,1150.93924983781
Cameron Fleming,Blocker,1119.29785018019,4.38790912492751,1111.06425845858,1119.24369410024,1128.13122791073
Cameron Heyward,Rusher,730.236206798658,7.7065337851417,715.497937100612,730.151975817409,745.458230789243
Cameron Jordan,Rusher,725.86828118728,4.41365008203223,717.179937530401,725.940741009455,734.353110950987
Cameron Malveaux,Rusher,725.650376123647,1.12641678238465,723.504863575211,725.655611144963,727.791243100484
Cameron Tom,Blocker,1125.61451270553,0.0522869965868905,1125.51436681418,1125.6135752591,1125.73076047239
Caraun Reid,Rusher,746.244182201877,0.309388637585299,745.600155595206,746.254576737042,746.819540456788
Carl Davis Jr.,Rusher,744.43849565782,2.53253049053693,739.119676412254,744.686937730459,748.798398731717
Carl Granderson,Rusher,709.795332044067,2.82527155760611,703.916532512623,710.003589096899,714.868319649679
Carl Nassib,Rusher,717.444152357934,3.24421642641704,711.195743809923,717.445678892821,723.469107328262
Carlos Basham Jr.,Rusher,755.059502330713,1.45948539573016,752.279501939221,755.07024702932,757.758640284202
Carlos Davis,Rusher,733.249749393312,0.640608201807195,731.972101166831,733.261711655756,734.474696036817
Carlos Dunlap,Rusher,782.208324150082,4.55431161443813,772.616884766668,782.518672363357,790.216760478125
Carlos Watkins,Rusher,737.824628782621,2.06123981625278,733.658541570378,737.92837800791,741.664273752457
Carter Coughlin,Rusher,747.227498903138,0.655805751534424,745.932696627656,747.234332758856,748.472654833401
Casey Toohill,Rusher,682.16167642246,2.07420400987819,678.079749941445,682.202421265661,686.11701456875
Casey Tucker,Blocker,1117.62555860663,0.286662295218202,1117.085701166,1117.61480053364,1118.22284264637
Cassius Marsh Sr.,Rusher,763.515636167,1.72310380057445,760.090163172218,763.556013662895,766.734322562479
Cedric Ogbuehi,Blocker,1116.66180704145,1.3261623606179,1114.24494778131,1116.68816109289,1119.1042538856
Cesar Ruiz,Blocker,1164.46061127246,4.24670464215493,1156.24819611135,1164.47514450632,1172.83464665723
Chandler Jones,Rusher,765.423793454315,6.56002132551759,752.472537390809,765.509002813425,778.036029128331
Chapelle Russell,Rusher,752.998975162272,0.107159756135614,752.745828875027,753.026579528326,753.147185924503
Charles Harris,Rusher,742.058190361968,3.4772860848408,735.015318086862,742.103178546085,748.644789321765
Charles Leno Jr.,Blocker,1146.74225517732,6.20610431535387,1134.57951217883,1146.71427248904,1158.83722436263
Charles Omenihu,Rusher,749.689994541416,2.67335942524906,744.089996173398,749.862427180565,754.499805033087
Charles Snowden,Rusher,748.890035722914,0.111952205371686,748.630188346968,748.90525055861,749.077583426141
Charlie Heck,Blocker,1105.01317539647,7.35762802560642,1090.48702967258,1105.00054944555,1119.53126105249
Chase Roullier,Blocker,1141.60547500259,2.42863584040695,1137.1158121084,1141.52165336453,1146.59750168315
Chase Winovich,Rusher,731.24767899359,1.03398510263183,729.209643600818,731.263827325012,733.242497806612
Chase Young,Rusher,721.658396897226,3.35140214575912,714.40986099097,721.955565952388,727.459293624875
Chauncey Golston,Rusher,711.917275721465,2.22228945841986,707.276864863283,712.0404142806,715.950109074297
Chauncey Rivers,Rusher,755.483930706044,0.676874013695806,754.102636911443,755.500551613924,756.777031277152
Chris Board,Rusher,718.5159172663,1.0467569914225,716.448605265701,718.519441354513,720.518559932381
Chris Hubbard,Blocker,1112.55312219836,1.00624532201605,1110.67888416326,1112.54034212,1114.50829139984
Chris Jones,Rusher,772.296875167996,7.77385607551096,757.401260055089,772.149358245386,787.60705283717
Chris Lindstrom,Blocker,1139.60798899933,5.69800623062737,1128.24992975031,1139.64908148092,1150.54433362889
Chris Reed,Blocker,1137.56320057342,2.18046146946966,1133.60169421099,1137.46944197539,1142.08189601616
Chris Rumph II,Rusher,726.237017628307,1.16250419644717,723.968309534849,726.256724671934,728.470815529227
Chris Smith,Rusher,762.288273749181,1.83397344211494,758.764175647662,762.30671316046,765.706151855462
Chris Williams,Rusher,748.672259151675,0.895691451961998,746.888355495914,748.673025120829,750.407406259695
Chris Wormley,Rusher,754.334438154849,5.83338424046636,742.974968306052,754.294707105709,765.834395369976
Christian Barmore,Rusher,745.64285194803,3.86689142703659,738.340623237907,745.618165290897,753.281627437039
Christian Covington,Rusher,746.592665221206,2.78260502647712,740.74653592073,746.710725960006,751.595513542375
Christian Darrisaw,Blocker,1115.13498704539,4.4957207672287,1106.52813787492,1115.09721120453,1124.0890462788
Christian Jones,Rusher,750.186051995705,0.197792344939696,749.757564320039,750.2029782993,750.526197098597
Christian Kirksey,Rusher,726.451260923002,0.782071690845161,724.909384818203,726.460351583613,727.991094306325
Christian Ringo,Rusher,721.040311455982,1.77199139883358,717.430700982557,721.060464848197,724.42760894812
Christian Wilkins,Rusher,746.729693925336,3.57981299352842,739.66935897502,746.723695083482,753.797632540832
Chukwuma Okorafor,Blocker,1148.91584236826,7.52644890094256,1134.08691314892,1148.8964173356,1163.60905285103
Chuma Edoga,Blocker,1127.10812618314,0.220649799017453,1126.71591649785,1127.09314379134,1127.56140813014
Clay Johnston,Rusher,748.867386552175,0.101763635025981,748.632636358728,748.882251106244,749.038709722935
Clelin Ferrell,Rusher,753.670652577139,2.98137336809843,747.412404454888,753.831652414506,759.036368170113
Cody Barton,Rusher,752.800814534798,0.0725357507549733,752.644779997369,752.805565155004,752.93405689147
Cody Ford,Blocker,1117.68146630649,2.57176346759856,1112.98062513924,1117.5615115499,1123.11431937524
Cody Whitehair,Blocker,1184.57123707675,3.61499747880987,1177.38148722219,1184.67392648756,1191.52437522231
Colby Gossett,Blocker,1112.52393180244,1.81871477099954,1109.13401558796,1112.56154053108,1115.89999738933
Cole Holcomb,Rusher,748.265676474094,1.80877952530655,744.712973568593,748.287651907092,751.730658379362
Cole Toner,Blocker,1129.95199407344,1.32999365769937,1127.61551358206,1129.87656563474,1132.52503512369
Coleman Shelton,Blocker,1150.99365016658,2.90033104929058,1146.0027874937,1150.80331616721,1156.82812022143
Colton Mckivitz,Blocker,1096.99162800554,2.66548897710429,1091.93721282223,1096.94757101321,1102.27559497244
Connor Mcgovern,Blocker,1121.68868917241,5.33529106490486,1111.29746111441,1121.69626464337,1131.94609308072
Conor Mcdermott,Blocker,1089.24667793137,4.48103445629289,1080.69941025601,1089.16598313566,1097.92186549585
Corey Levin,Blocker,1133.22206375422,0.357112722326445,1132.53297742684,1133.21350755387,1133.93279025769
Corey Linsley,Blocker,1171.92774701338,2.74737211864094,1166.61380794805,1171.92511830391,1177.29370307618
Corey Peters,Rusher,690.968861679302,1.57216835513146,687.895883192862,690.980209940364,694.044189089824
Cornelius Lucas,Blocker,1140.71742922622,3.14710916945035,1135.06421312752,1140.55292998218,1147.27772288803
Cortez Broughton,Rusher,748.732281971404,0.114074169944535,748.494135006231,748.736364309496,748.953080758717
Cory Littleton,Rusher,740.739699746284,0.394441651133434,739.950736987631,740.750496300571,741.491942886584
Creed Humphrey,Blocker,1143.71995362006,6.13770452861623,1131.41776982331,1143.80796847757,1155.48317113344
Curtis Robinson,Rusher,750.54854466157,0.182475164117577,750.162080821287,750.560310251509,750.873505745858
Curtis Weaver,Rusher,746.366534520196,0.206592530286578,745.920255679793,746.376425351248,746.743200825607
D'Ante Smith,Blocker,1122.9467269606,1.93044438310511,1119.2840887356,1122.92110801879,1126.75314623829
D.J. Humphries,Blocker,1109.3741267311,9.2954838329328,1090.72578521547,1109.40663529584,1126.9907777366
D.J. Jones,Rusher,757.489384590438,3.63751740975453,750.473873747802,757.454165988515,764.561983103827
D.J. Reader,Rusher,739.479412285219,4.03503256664324,731.623953851893,739.483948943568,747.433949000617
D.J. Wonnum,Rusher,695.983526586613,4.32549189965415,687.53090862632,696.004626242346,704.465182547371
Da'Shawn Hand,Rusher,730.820902967516,1.19834256974121,728.433655318966,730.83589603502,733.132992490894
Daelin Hayes,Rusher,747.789972079513,0.128126854200327,747.505976284068,747.800999505645,748.011038988901
Dakota Allen,Rusher,745.944964603658,0.243532481259631,745.468668417426,745.938075614919,746.436965312483
Dalton Risner,Blocker,1170.40108486665,3.95732241651904,1162.62379804573,1170.39734141279,1177.97465881966
Dalvin Tomlinson,Rusher,760.272630585672,4.2671550613326,751.919437807911,760.277466700122,768.624678126885
Damien Lewis,Blocker,1128.88843106011,3.50995096448595,1122.23259915239,1128.82260294216,1135.91539926434
Damien Wilson,Rusher,731.309373795924,0.877849772740954,729.554261376109,731.325069831771,732.970897561168
Damion Square,Rusher,737.065719860463,3.01010885170238,730.582237928519,737.284943181242,742.213939778115
Dan Moore Jr.,Blocker,1156.25578793692,8.16643850076919,1140.07508577424,1156.31900805912,1171.93356396033
Daniel Archibong,Rusher,745.937091776982,0.21178152405489,745.47747958609,745.95368990836,746.30893972421
Daniel Brunskill,Blocker,1140.83744797436,7.04026877277795,1126.79546305197,1140.88261007911,1154.30872184479
Daniel Ekuale,Rusher,795.195893146589,5.3286340289427,784.393341835947,795.319219354065,805.086911443168
Daniel Wise,Rusher,715.928483918498,1.42152866994742,713.065646662614,715.956268499604,718.695332272934
Danielle Hunter,Rusher,759.816109291975,4.29603429669102,750.525260228083,760.122115358961,767.260807475875
Danny Pinter,Blocker,1136.91971435358,1.11453469631957,1134.80616692221,1136.89734051615,1139.11995188154
Danny Shelton,Rusher,709.987359090118,1.42896687422297,707.072167583806,710.025644833767,712.731288969381
Danny Trevathan,Rusher,746.505200865925,0.199208669193484,746.082552265361,746.514689351536,746.86261060455
Dante Fowler Jr.,Rusher,738.894834503749,3.06022287083831,732.399684670704,739.136276590169,744.31902140581
Daquan Jones,Rusher,752.609015712249,2.95256846825926,746.794265209903,752.62272287042,758.29853180423
Darious Williams,Rusher,749.225845260474,0.165908170227387,748.804937867431,749.287796889274,749.397053425453
Darius Hodges,Rusher,751.528545883547,0.302341349388574,750.886718712984,751.546614965578,752.08357764837
Darius Leonard,Rusher,728.856783324212,0.701589889432943,727.43441952441,728.872772942749,730.176552153758
Darius Philon,Rusher,746.268812047839,2.22516742294276,741.629792978031,746.399547326373,750.326078322663
Daron Payne,Rusher,733.576987865097,4.67275906130088,724.568208915617,733.5501644167,742.695558111796
Darrell Taylor,Rusher,753.920655287547,3.65167341591247,746.111337067688,754.18338708468,760.178201774189
Darryl Johnson,Rusher,742.6091523259,0.345788850152218,741.880362446917,742.626982648982,743.245168415031
Daryl Williams,Blocker,1131.00662629648,7.17889104660259,1116.80824445514,1131.07715990116,1144.74504786439
David Andrews,Blocker,1167.19942393477,3.24148926020248,1160.76717366053,1167.22418332448,1173.35184887974
David Bakhtiari,Blocker,1121.93399861503,0.731196027617745,1120.51437830525,1121.92496326705,1123.39146047787
David Edwards,Blocker,1158.60429495246,6.46784766930706,1145.55233196984,1158.68144171836,1170.79450758644
"David Long, Jr.",Rusher,751.262854147011,1.15929755414162,748.953277705509,751.287819905189,753.460428837837
David Mayo,Rusher,748.863173663566,0.116606030545892,748.592762414129,748.874281431536,749.068169407358
David Moa,Rusher,740.025030020398,0.301523173837663,739.390612337106,740.03597491411,740.594030291147
David Onyemata,Rusher,756.369482806934,3.15849302772443,749.704344070472,756.535246779384,762.169812879454
David Quessenberry,Blocker,1149.45700185892,6.67031408821044,1136.42570616245,1149.52171045252,1162.4922367877
David Sharpe,Blocker,1095.17162732309,2.53432089976709,1090.39768279574,1095.11134051434,1100.11235476549
David Steinmetz,Blocker,1126.21781676135,0.0988606569520233,1126.03349443001,1126.21543940956,1126.4391479326
Davion Taylor,Rusher,746.620051730298,0.153700448511671,746.283926954934,746.634756325065,746.885655656288
Daviyon Nixon,Rusher,744.626291143554,0.825469375165381,742.978423472983,744.636912897884,746.21927297161
Davon Godchaux,Rusher,717.212264791271,2.04795291722287,713.122788183233,717.266246746246,721.154546543805
Davon Hamilton,Rusher,753.490751128672,2.66134530058257,747.918286239872,753.640814639529,758.213532582263
Dawuane Smoot,Rusher,741.863012322465,3.41654416194649,735.078032336931,741.876863513185,748.374091677019
Dayo Odeyingbo,Rusher,707.070465794189,1.67819930020995,703.617908280496,707.113614488105,710.226809232487
De'Vondre Campbell,Rusher,739.226560599324,0.813280535259379,737.614263942768,739.235705901958,740.799241086657
DeAngelo Malone,Rusher,748.928372945554,0.105582072260322,748.725959934227,748.941233240498,749.097256865045
DeMarcus Lawrence,Rusher,739.869557215703,3.89548694950368,731.623000657784,740.173034808415,746.480037847112
Dean Lowry,Rusher,714.35249323153,3.55309673700501,707.475540118482,714.340171752042,721.24192572353
Deatrich Wise Jr.,Rusher,746.631005436065,2.82394451781006,740.544985743871,746.858299599509,751.576480470017
Dee Ford,Rusher,746.376099027487,3.17488824549036,740.316269983571,746.365839665782,752.442076081665
Deforest Buckner,Rusher,783.068444271932,7.9901617218655,767.561934319205,782.930456983408,799.066918888744
Deion Jones,Rusher,744.308032032977,0.958100994429935,742.415183782301,744.305352144023,746.132278458255
Del'Shawn Phillips,Rusher,747.580682371903,0.174828869372548,747.207498489165,747.58728086629,747.906399467059
