"","gameId","playId","rusher_id","blocker_id","mean_strain","max_strain","sd_strain","max_zscore_strain","beat_frame","rusher_beat_dist","snap_frame","time_from_snap_to_beat","pff_beatenByDefender","pff_hitAllowed","pff_hurryAllowed","pff_sackAllowed","pass_forward_frame","qb_strip_sack_frame","lateral_frame","qb_sack_frame","n_blockers","thresh","officialPosition","position_rusher","beat_dist"
"95",2021090900,1425,46081,47873,-0.31530609242752,-0.196737524082647,0.144599000828531,0.819981933937941,24,4.77641078635412,7,1.7,0,0,0,0,63,0,0,0,1,"1","G","NT",1
"96",2021090900,1506,35441,42654,-0.00365159619079207,0.214889111498006,0.133169984732002,1.64106580119087,45,4.18960618674357,7,3.8,0,0,0,0,58,0,0,0,1,"0","T","DE",1
"97",2021090900,1506,35454,46119,-0.190398089963863,0.423761750767633,0.349691269305319,1.75629160531105,0,NA,7,0,0,0,0,0,58,0,0,0,1,"0","G","DE",0
"98",2021090900,1506,41915,37082,0.148338395820461,0.668864274261635,0.309727844020262,1.6805911657304,47,2.61644797387604,7,4,0,0,0,0,58,0,0,0,1,"0","T","OLB",1
"99",2021090900,1563,35441,42654,-0.21250148244891,-0.0756887094157966,0.0601349715521987,2.27509499882871,0,NA,7,0,0,0,0,0,33,0,0,0,1,"0","T","DE",0
"100",2021090900,1563,35454,37082,-0.176452849628786,0.0960518852627876,0.162285214109487,1.67917167553987,0,NA,7,0,0,0,0,0,33,0,0,0,1,"0","T","DE",0
"101",2021090900,1563,46081,52554,-0.0212286124155877,0.174126913249771,0.113832123239855,1.71617220258403,0,NA,7,0,0,0,0,0,33,0,0,0,1,"0","C","NT",0
"102",2021090900,1587,35441,47873,-0.257680353176566,-0.064206121300628,0.0782051679555671,2.47393154357603,0,NA,6,0,0,0,0,0,31,0,0,0,1,"0","G","DE",0
"103",2021090900,1587,38588,37082,0.594429529090825,0.965838116540068,0.21081733344733,1.76175545613774,0,NA,6,0,0,0,0,0,31,0,0,0,1,"0","T","ILB",0
"104",2021090900,1587,41915,42654,0.44103397700963,0.726348235225367,0.205325773963297,1.38956864843835,24,4.81300322044355,6,1.8,0,0,0,0,31,0,0,0,1,"1","T","OLB",1
"105",2021090900,1687,40074,37082,0.321575751147981,0.953820447333453,0.370717053298561,1.70546429024479,36,2.68365422511918,6,3,0,0,0,0,38,0,0,0,1,"0","T","DE",1
"106",2021090900,1687,41915,42654,0.520289762577656,1.16497659986257,0.402332366945316,1.60237378409215,25,5.28095635278308,6,1.9,1,0,0,0,38,0,0,0,1,"1","T","OLB",1
"107",2021090900,1687,42560,47873,0.168985452887203,1.07739837521146,0.405660216299918,2.23934437202153,0,NA,6,0,0,0,0,0,38,0,0,0,1,"0","G","DT",0
"108",2021090900,1726,35441,37082,0.170629613623826,0.320612739829935,0.0922672457040683,1.62552946131236,0,NA,6,0,0,0,0,0,28,0,0,0,1,"0","T","DE",0
"109",2021090900,1726,41915,42654,0.0200856837748101,0.158611049257827,0.0855359705390547,1.61949837723263,0,NA,6,0,0,0,0,0,28,0,0,0,1,"0","T","OLB",0
"110",2021090900,1726,46081,52554,0.48443830807119,1.57381815008737,0.493019077361854,2.20960991579769,0,NA,6,0,0,0,0,0,28,0,0,0,1,"0","C","NT",0
"111",2021090900,1726,47788,47873,-0.39300188481845,0.0919573196834875,0.204423574754408,2.37232523247165,0,NA,6,0,0,0,0,0,28,0,0,0,1,"0","G","ILB",0
"112",2021090900,1776,35441,37082,0.304361261153546,0.820008675915523,0.248131936416951,2.07811788441252,0,NA,7,0,0,0,0,0,35,0,0,0,1,"0","T","DE",0
"113",2021090900,1776,41915,42654,-0.122334342055053,0.261087632199432,0.159817025552771,2.39913096197551,32,7.26251333905831,7,2.5,0,0,0,0,35,0,0,0,1,"0","T","OLB",0
"114",2021090900,1776,46081,47873,0.0754333674453366,0.135615515947622,0.0413187511590457,1.45653357892231,20,4.40500851304511,7,1.3,0,0,0,0,35,0,0,0,1,"1","G","NT",1
"115",2021090900,1776,53461,46206,0.618554641770657,0.801696950196359,0.140647033178527,1.30214128436847,24,4.87310988999838,7,1.7,0,0,0,0,35,0,0,0,1,"1","TE","OLB",1
"116",2021090900,1918,34777,42654,-0.0289060335384692,0.074695099491965,0.0526249883634475,1.96866804634572,0,NA,6,0,0,0,0,0,28,0,0,0,1,"0","T","NT",0
"117",2021090900,1918,35454,37082,0.158116943014921,0.245121409208587,0.0461196140318858,1.88649597400173,0,NA,6,0,0,0,0,0,28,0,0,0,1,"0","T","DE",0
"118",2021090900,1918,42560,46119,-0.124327920817148,0.0314436864766929,0.0739544503535066,2.10631823438946,0,NA,6,0,0,0,0,0,28,0,0,0,1,"0","G","DT",0
"119",2021090900,1940,35441,37082,0.0487035098468616,0.561940837619938,0.261101020332424,1.965665730144,0,NA,7,0,0,0,0,0,33,0,0,0,1,"0","T","DE",0
"120",2021090900,1940,35454,47873,0.141974877419342,0.275511676286889,0.0869694859753329,1.53544426956165,0,NA,7,0,0,0,0,0,33,0,0,0,1,"0","G","DE",0
"121",2021090900,1940,41915,42654,0.270536199853752,0.742905723736859,0.327982615036652,1.44022732372665,32,4.42001131220272,7,2.5,0,0,0,0,33,0,0,0,1,"0","T","OLB",1
"122",2021090900,1940,46081,46119,0.145603427758,0.627457221760786,0.234604883273811,2.0538949883682,0,NA,7,0,0,0,0,0,33,0,0,0,1,"0","G","NT",0
"123",2021090900,2008,41363,46163,0.124967872921509,0.24176602956417,0.0867994525939988,1.34560936909337,0,NA,6,0,0,0,0,0,24,0,0,0,1,"0","G","DE",0
"124",2021090900,2008,44955,40151,-0.184083757905463,-0.0833198953404741,0.0497888171602955,2.02382519433187,0,NA,6,0,0,0,0,0,24,0,0,0,1,"0","C","DE",0
"125",2021090900,2008,46185,42377,-0.0502839754009232,0.17286438241231,0.152920949297197,1.45923994612113,0,NA,6,0,0,0,0,0,24,0,0,0,1,"0","T","DE",0
"126",2021090900,2032,41263,52421,0.14391444981604,0.98385598642651,0.586376919215483,1.43242598589016,0,NA,6,0,0,0,0,0,41,0,0,0,1,"0","T","DE",0
"127",2021090900,2032,41363,46163,0.0659973833751734,0.361172251375688,0.208242253317428,1.41745905693103,0,NA,6,0,0,0,0,0,41,0,0,0,1,"0","G","DE",0
"128",2021090900,2032,44955,42404,0.38209230595982,1.66543021970455,0.727781593202953,1.76335582780651,33,2.20510770712,6,2.7,0,0,0,0,41,0,0,0,1,"0","G","DE",1
"129",2021090900,2032,46185,42377,0.262889307376135,1.36158584526729,0.644017853056178,1.70600323062056,25,2.94210808774932,6,1.9,0,0,0,0,41,0,0,0,1,"1","T","DE",1
"130",2021090900,2088,35441,47873,0.14212044752255,0.241105471393724,0.0558828394224081,1.77129553355306,0,NA,6,0,0,0,0,0,26,0,0,0,1,"0","G","DE",0
"131",2021090900,2088,35454,37082,0.586502483608757,0.913703207030742,0.164081679488755,1.99413319294071,0,NA,6,0,0,0,0,0,26,0,0,0,1,"0","T","DE",0
"132",2021090900,2088,46081,46119,0.803150603367801,1.35048830297348,0.305415449297368,1.79210875175068,0,NA,6,0,1,0,0,0,26,0,0,0,1,"0","G","NT",0
"133",2021090900,2088,47890,42654,0.0999975644134865,0.331714945711327,0.0967986914953038,2.39380695873438,25,5.78381362078689,6,1.9,0,0,0,0,26,0,0,0,1,"1","T","OLB",1
"134",2021090900,2129,35441,42654,0.283561698330838,0.592848186967068,0.198306267137242,1.55964051515418,0,NA,107,0,0,0,0,0,138,0,0,0,1,"0","T","DE",0
"135",2021090900,2129,35454,37082,0.310045254594804,0.501655212073714,0.0825111102267248,2.32223220548605,0,NA,107,0,0,0,0,0,138,0,0,0,1,"0","T","DE",0
"136",2021090900,2129,46081,46119,-0.0182716112444243,0.382237086120546,0.195935037972435,2.04408921196277,0,NA,107,0,0,0,0,0,138,0,0,0,1,"0","G","NT",0
"137",2021090900,2129,47890,52554,0.186455799991579,0.352342829996028,0.114561531437916,1.44801686851007,0,NA,107,0,0,0,0,0,138,0,0,0,1,"0","C","OLB",0
"138",2021090900,2169,35441,47873,0.44900492335672,0.803686680063871,0.199046343424683,1.78190541260236,20,3.89422649572415,6,1.4,0,0,0,0,27,0,0,0,1,"1","G","DE",1
"139",2021090900,2169,35454,37082,0.736816274652302,1.30680544717979,0.356821947262837,1.5974050276331,23,3.75021332726553,6,1.7,0,0,0,0,27,0,0,0,1,"1","T","DE",1
"140",2021090900,2169,41915,42654,0.26164867207363,0.32038461331676,0.0501480589864221,1.17125054150217,0,NA,6,0,0,0,0,0,27,0,0,0,1,"0","T","OLB",0
"141",2021090900,2169,46081,46119,0.502633609744645,1.12089761342577,0.341957943027359,1.80801182217797,0,NA,6,0,0,0,0,0,27,0,0,0,1,"0","G","NT",0
"142",2021090900,2211,35441,46119,0.156989509772177,0.393895659387619,0.128889180380696,1.83806079700173,0,NA,6,0,0,0,0,0,38,0,0,0,1,"0","G","DE",0
"143",2021090900,2211,35454,37082,0.459221241772543,0.897179991503259,0.223818058091141,1.95676235182227,0,NA,6,0,0,0,0,0,38,0,0,0,1,"0","T","DE",0
"144",2021090900,2211,41915,42654,0.245292820707784,0.584749622539241,0.343459337389894,0.988346406334872,0,NA,6,0,0,0,0,0,38,0,0,0,1,"0","T","OLB",0
"145",2021090900,2211,46081,47873,0.260762928242478,0.73987443609011,0.334436128788672,1.43259494595567,15,3.13703681840045,6,0.9,0,0,0,0,38,0,0,0,1,"1","G","NT",1
"146",2021090900,2233,35441,46119,0.406687953643975,1.16626881780015,0.367408422088203,2.0674018843635,24,4.02139279354803,6,1.8,0,0,0,0,32,0,0,0,1,"1","G","DE",1
"147",2021090900,2233,35454,37082,0.184466247006057,0.281328542380663,0.063022734515376,1.53694212286161,0,NA,6,0,0,0,0,0,32,0,0,0,1,"0","T","DE",0
"148",2021090900,2233,41915,42654,0.414599324913098,1.51725098864455,0.506377423855141,2.17752927319857,23,6.36647469169555,6,1.7,1,0,0,0,32,0,0,0,1,"1","T","OLB",0
"149",2021090900,2257,35441,42654,0.656113035344783,1.16353563684982,0.30280668968263,1.67573114727702,0,NA,6,0,0,0,0,0,32,0,0,0,1,"0","T","DE",0
"150",2021090900,2257,40074,46119,0.372216635777407,0.740502650177283,0.216929555347992,1.69772170421445,23,3.70870597378655,6,1.7,0,0,0,0,32,0,0,0,1,"1","G","DE",1
"151",2021090900,2257,41915,37082,0.354375104261212,0.62937918447527,0.105483385874353,2.60708430938716,0,NA,6,0,0,0,0,0,32,0,0,0,1,"0","T","OLB",0
"152",2021090900,2279,35441,42654,-0.276565957040744,0.303018088089483,0.325851137229799,1.77867737414551,0,NA,6,0,0,0,0,0,0,0,0,59,1,"0","T","DE",0
"153",2021090900,2279,40074,52554,-0.133993862650074,0.370986017160091,0.271940249806962,1.85695159200827,32,3.5034268937713,6,2.6,0,0,0,0,0,0,0,59,1,"0","C","DE",1
